1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,concept,train_size,mean,max,max_layer
0.5,0.7116402116402116,0.7222222222222222,0.708994708994709,0.6825396825396826,0.6798941798941799,0.6931216931216931,0.7195767195767195,0.7275132275132276,0.7592592592592593,0.7486772486772487,0.8227513227513228,0.8201058201058201,0.8624338624338624,0.8624338624338624,0.8544973544973545,0.8386243386243386,0.8386243386243386,0.8544973544973545,0.8518518518518519,0.8492063492063492,0.8492063492063492,0.8544973544973545,0.8201058201058201,0.8174603174603174,0.8306878306878307,0.8201058201058201,0.8174603174603174,0.8015873015873016,0.8042328042328042,0.798941798941799,0.7804232804232805,0.7619047619047619,0.7645502645502645,0.7857142857142857,0.783068783068783,0.7645502645502645,0.7698412698412699,0.783068783068783,0.7804232804232805,0.7804232804232805,0.7592592592592593,0.7566137566137566,0.7380952380952381,0.7301587301587301,0.7222222222222222,0.7222222222222222,0.7142857142857143,0.7037037037037037,0.7142857142857143,0.6878306878306878,0.6851851851851852,0.6798941798941799,0.6666666666666666,0.671957671957672,0.6772486772486772,0.6851851851851852,0.6772486772486772,0.6798941798941799,0.6904761904761905,0.671957671957672,0.656084656084656,0.6666666666666666,0.6481481481481481,inline,0.1,0.751281415343915,0.8624338624338624,14
