,count,mean,std,min,25%,50%,75%,max
1,1.0,0.5,,0.5,0.5,0.5,0.5,0.5
2,1.0,0.7116402116402116,,0.7116402116402116,0.7116402116402116,0.7116402116402116,0.7116402116402116,0.7116402116402116
3,1.0,0.7222222222222222,,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222
4,1.0,0.708994708994709,,0.708994708994709,0.708994708994709,0.708994708994709,0.708994708994709,0.708994708994709
5,1.0,0.6825396825396826,,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826
6,1.0,0.6798941798941799,,0.6798941798941799,0.6798941798941799,0.6798941798941799,0.6798941798941799,0.6798941798941799
7,1.0,0.6931216931216931,,0.6931216931216931,0.6931216931216931,0.6931216931216931,0.6931216931216931,0.6931216931216931
8,1.0,0.7195767195767195,,0.7195767195767195,0.7195767195767195,0.7195767195767195,0.7195767195767195,0.7195767195767195
9,1.0,0.7275132275132276,,0.7275132275132276,0.7275132275132276,0.7275132275132276,0.7275132275132276,0.7275132275132276
10,1.0,0.7592592592592593,,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.7592592592592593
11,1.0,0.7486772486772487,,0.7486772486772487,0.7486772486772487,0.7486772486772487,0.7486772486772487,0.7486772486772487
12,1.0,0.8227513227513228,,0.8227513227513228,0.8227513227513228,0.8227513227513228,0.8227513227513228,0.8227513227513228
13,1.0,0.8201058201058201,,0.8201058201058201,0.8201058201058201,0.8201058201058201,0.8201058201058201,0.8201058201058201
14,1.0,0.8624338624338624,,0.8624338624338624,0.8624338624338624,0.8624338624338624,0.8624338624338624,0.8624338624338624
15,1.0,0.8624338624338624,,0.8624338624338624,0.8624338624338624,0.8624338624338624,0.8624338624338624,0.8624338624338624
16,1.0,0.8544973544973545,,0.8544973544973545,0.8544973544973545,0.8544973544973545,0.8544973544973545,0.8544973544973545
17,1.0,0.8386243386243386,,0.8386243386243386,0.8386243386243386,0.8386243386243386,0.8386243386243386,0.8386243386243386
18,1.0,0.8386243386243386,,0.8386243386243386,0.8386243386243386,0.8386243386243386,0.8386243386243386,0.8386243386243386
19,1.0,0.8544973544973545,,0.8544973544973545,0.8544973544973545,0.8544973544973545,0.8544973544973545,0.8544973544973545
20,1.0,0.8518518518518519,,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519
21,1.0,0.8492063492063492,,0.8492063492063492,0.8492063492063492,0.8492063492063492,0.8492063492063492,0.8492063492063492
22,1.0,0.8492063492063492,,0.8492063492063492,0.8492063492063492,0.8492063492063492,0.8492063492063492,0.8492063492063492
23,1.0,0.8544973544973545,,0.8544973544973545,0.8544973544973545,0.8544973544973545,0.8544973544973545,0.8544973544973545
24,1.0,0.8201058201058201,,0.8201058201058201,0.8201058201058201,0.8201058201058201,0.8201058201058201,0.8201058201058201
25,1.0,0.8174603174603174,,0.8174603174603174,0.8174603174603174,0.8174603174603174,0.8174603174603174,0.8174603174603174
26,1.0,0.8306878306878307,,0.8306878306878307,0.8306878306878307,0.8306878306878307,0.8306878306878307,0.8306878306878307
27,1.0,0.8201058201058201,,0.8201058201058201,0.8201058201058201,0.8201058201058201,0.8201058201058201,0.8201058201058201
28,1.0,0.8174603174603174,,0.8174603174603174,0.8174603174603174,0.8174603174603174,0.8174603174603174,0.8174603174603174
29,1.0,0.8015873015873016,,0.8015873015873016,0.8015873015873016,0.8015873015873016,0.8015873015873016,0.8015873015873016
30,1.0,0.8042328042328042,,0.8042328042328042,0.8042328042328042,0.8042328042328042,0.8042328042328042,0.8042328042328042
31,1.0,0.798941798941799,,0.798941798941799,0.798941798941799,0.798941798941799,0.798941798941799,0.798941798941799
32,1.0,0.7804232804232805,,0.7804232804232805,0.7804232804232805,0.7804232804232805,0.7804232804232805,0.7804232804232805
33,1.0,0.7619047619047619,,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619
34,1.0,0.7645502645502645,,0.7645502645502645,0.7645502645502645,0.7645502645502645,0.7645502645502645,0.7645502645502645
35,1.0,0.7857142857142857,,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857
