1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,concept,train_size,mean,max,max_layer
0.5,0.6141304347826086,0.6195652173913043,0.6277173913043478,0.625,0.6304347826086957,0.6304347826086957,0.7554347826086957,0.7445652173913043,0.7581521739130435,0.7554347826086957,0.8614130434782609,0.8532608695652174,0.907608695652174,0.9130434782608695,0.9157608695652174,0.907608695652174,0.907608695652174,0.9103260869565217,0.9103260869565217,0.907608695652174,0.907608695652174,0.904891304347826,0.8994565217391305,0.904891304347826,0.8940217391304348,0.8831521739130435,0.8777173913043478,0.845108695652174,0.8369565217391305,0.8179347826086957,0.8016304347826086,0.7961956521739131,0.7880434782608695,0.8016304347826086,0.7880434782608695,0.7853260869565217,0.7989130434782609,0.7934782608695652,0.8043478260869565,0.8260869565217391,0.8179347826086957,0.7961956521739131,0.7989130434782609,0.7989130434782609,0.8016304347826086,0.7934782608695652,0.7608695652173914,0.7391304347826086,0.7228260869565217,0.720108695652174,0.7065217391304348,0.6983695652173914,0.7038043478260869,0.6902173913043478,0.6956521739130435,0.6956521739130435,0.6983695652173914,0.6929347826086957,0.7038043478260869,0.6847826086956522,0.6793478260869565,0.6793478260869565,0.6711956521739131,multiline,0.1,0.7775135869565217,0.9157608695652174,16
