1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,concept,train_size,mean,max,max_layer
0.5,0.6137566137566137,0.5793650793650794,0.5608465608465608,0.5317460317460317,0.5343915343915344,0.5079365079365079,0.5873015873015873,0.6243386243386243,0.6455026455026455,0.6084656084656085,0.6164021164021164,0.5925925925925926,0.5925925925925926,0.5767195767195767,0.5608465608465608,0.5476190476190477,0.544973544973545,0.5370370370370371,0.5343915343915344,0.5291005291005291,0.5343915343915344,0.5317460317460317,0.5661375661375662,0.5582010582010583,0.5052910052910053,0.5238095238095238,0.5343915343915344,0.5317460317460317,0.5291005291005291,0.5158730158730159,0.48412698412698413,0.49206349206349204,0.4973544973544973,0.5211640211640212,0.5105820105820106,0.5105820105820106,0.5132275132275133,0.4947089947089947,0.4947089947089947,0.5,0.5,0.5079365079365079,0.5079365079365079,0.5132275132275133,0.5476190476190477,0.5476190476190477,0.5396825396825397,0.5396825396825397,0.5396825396825397,0.5291005291005291,0.5370370370370371,0.5238095238095238,0.5185185185185185,0.5132275132275133,0.5238095238095238,0.5132275132275133,0.5158730158730159,0.5132275132275133,0.5185185185185185,0.5211640211640212,0.5185185185185185,0.5105820105820106,0.5105820105820106,inline,0.01,0.5357142857142856,0.6455026455026455,10
