1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,concept,train_size,mean,max,max_layer
0.5,0.8157894736842105,0.9447368421052632,0.9157894736842105,0.9710526315789474,0.9868421052631579,0.9894736842105263,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9842105263157894,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9842105263157894,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9894736842105263,0.9842105263157894,0.9842105263157894,0.9921052631578947,0.9921052631578947,0.9736842105263158,0.9526315789473684,0.9394736842105263,0.9236842105263158,0.9263157894736842,0.8947368421052632,0.9342105263157895,0.9105263157894737,0.8921052631578947,0.8842105263157894,0.881578947368421,0.8605263157894737,0.8605263157894737,0.8289473684210527,0.8078947368421052,0.7868421052631579,0.7789473684210526,0.8,0.8105263157894737,0.8105263157894737,0.8052631578947368,0.7973684210526316,0.8,0.7947368421052632,0.7947368421052632,0.8105263157894737,0.8078947368421052,0.8157894736842105,0.8157894736842105,comment,0.01,0.9134046052631577,0.9921052631578947,34
