,count,mean,std,min,25%,50%,75%,max
1,1.0,0.5,,0.5,0.5,0.5,0.5,0.5
2,1.0,0.6358695652173914,,0.6358695652173914,0.6358695652173914,0.6358695652173914,0.6358695652173914,0.6358695652173914
3,1.0,0.6467391304347826,,0.6467391304347826,0.6467391304347826,0.6467391304347826,0.6467391304347826,0.6467391304347826
4,1.0,0.6521739130434783,,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783
5,1.0,0.657608695652174,,0.657608695652174,0.657608695652174,0.657608695652174,0.657608695652174,0.657608695652174
6,1.0,0.6711956521739131,,0.6711956521739131,0.6711956521739131,0.6711956521739131,0.6711956521739131,0.6711956521739131
7,1.0,0.657608695652174,,0.657608695652174,0.657608695652174,0.657608695652174,0.657608695652174,0.657608695652174
8,1.0,0.7771739130434783,,0.7771739130434783,0.7771739130434783,0.7771739130434783,0.7771739130434783,0.7771739130434783
9,1.0,0.8070652173913043,,0.8070652173913043,0.8070652173913043,0.8070652173913043,0.8070652173913043,0.8070652173913043
10,1.0,0.8016304347826086,,0.8016304347826086,0.8016304347826086,0.8016304347826086,0.8016304347826086,0.8016304347826086
11,1.0,0.7989130434782609,,0.7989130434782609,0.7989130434782609,0.7989130434782609,0.7989130434782609,0.7989130434782609
12,1.0,0.8125,,0.8125,0.8125,0.8125,0.8125,0.8125
13,1.0,0.8288043478260869,,0.8288043478260869,0.8288043478260869,0.8288043478260869,0.8288043478260869,0.8288043478260869
14,1.0,0.8260869565217391,,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391
15,1.0,0.8342391304347826,,0.8342391304347826,0.8342391304347826,0.8342391304347826,0.8342391304347826,0.8342391304347826
16,1.0,0.8288043478260869,,0.8288043478260869,0.8288043478260869,0.8288043478260869,0.8288043478260869,0.8288043478260869
17,1.0,0.8315217391304348,,0.8315217391304348,0.8315217391304348,0.8315217391304348,0.8315217391304348,0.8315217391304348
18,1.0,0.8152173913043478,,0.8152173913043478,0.8152173913043478,0.8152173913043478,0.8152173913043478,0.8152173913043478
19,1.0,0.8315217391304348,,0.8315217391304348,0.8315217391304348,0.8315217391304348,0.8315217391304348,0.8315217391304348
20,1.0,0.8125,,0.8125,0.8125,0.8125,0.8125,0.8125
21,1.0,0.8070652173913043,,0.8070652173913043,0.8070652173913043,0.8070652173913043,0.8070652173913043,0.8070652173913043
22,1.0,0.779891304347826,,0.779891304347826,0.779891304347826,0.779891304347826,0.779891304347826,0.779891304347826
23,1.0,0.7989130434782609,,0.7989130434782609,0.7989130434782609,0.7989130434782609,0.7989130434782609,0.7989130434782609
24,1.0,0.7581521739130435,,0.7581521739130435,0.7581521739130435,0.7581521739130435,0.7581521739130435,0.7581521739130435
25,1.0,0.7472826086956522,,0.7472826086956522,0.7472826086956522,0.7472826086956522,0.7472826086956522,0.7472826086956522
26,1.0,0.7771739130434783,,0.7771739130434783,0.7771739130434783,0.7771739130434783,0.7771739130434783,0.7771739130434783
27,1.0,0.7880434782608695,,0.7880434782608695,0.7880434782608695,0.7880434782608695,0.7880434782608695,0.7880434782608695
28,1.0,0.8125,,0.8125,0.8125,0.8125,0.8125,0.8125
29,1.0,0.8070652173913043,,0.8070652173913043,0.8070652173913043,0.8070652173913043,0.8070652173913043,0.8070652173913043
30,1.0,0.8016304347826086,,0.8016304347826086,0.8016304347826086,0.8016304347826086,0.8016304347826086,0.8016304347826086
31,1.0,0.782608695652174,,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174
