,count,mean,std,min,25%,50%,75%,max
1,1.0,0.5,,0.5,0.5,0.5,0.5,0.5
2,1.0,0.7037037037037037,,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037
3,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
4,1.0,0.6534391534391535,,0.6534391534391535,0.6534391534391535,0.6534391534391535,0.6534391534391535,0.6534391534391535
5,1.0,0.6481481481481481,,0.6481481481481481,0.6481481481481481,0.6481481481481481,0.6481481481481481,0.6481481481481481
6,1.0,0.6507936507936508,,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.6507936507936508
7,1.0,0.6190476190476191,,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
8,1.0,0.7407407407407407,,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407
9,1.0,0.7566137566137566,,0.7566137566137566,0.7566137566137566,0.7566137566137566,0.7566137566137566,0.7566137566137566
10,1.0,0.7804232804232805,,0.7804232804232805,0.7804232804232805,0.7804232804232805,0.7804232804232805,0.7804232804232805
11,1.0,0.783068783068783,,0.783068783068783,0.783068783068783,0.783068783068783,0.783068783068783,0.783068783068783
12,1.0,0.7883597883597884,,0.7883597883597884,0.7883597883597884,0.7883597883597884,0.7883597883597884,0.7883597883597884
13,1.0,0.8042328042328042,,0.8042328042328042,0.8042328042328042,0.8042328042328042,0.8042328042328042,0.8042328042328042
14,1.0,0.7724867724867724,,0.7724867724867724,0.7724867724867724,0.7724867724867724,0.7724867724867724,0.7724867724867724
15,1.0,0.7724867724867724,,0.7724867724867724,0.7724867724867724,0.7724867724867724,0.7724867724867724,0.7724867724867724
16,1.0,0.7645502645502645,,0.7645502645502645,0.7645502645502645,0.7645502645502645,0.7645502645502645,0.7645502645502645
17,1.0,0.7513227513227513,,0.7513227513227513,0.7513227513227513,0.7513227513227513,0.7513227513227513,0.7513227513227513
18,1.0,0.7486772486772487,,0.7486772486772487,0.7486772486772487,0.7486772486772487,0.7486772486772487,0.7486772486772487
19,1.0,0.7724867724867724,,0.7724867724867724,0.7724867724867724,0.7724867724867724,0.7724867724867724,0.7724867724867724
20,1.0,0.7671957671957672,,0.7671957671957672,0.7671957671957672,0.7671957671957672,0.7671957671957672,0.7671957671957672
21,1.0,0.7804232804232805,,0.7804232804232805,0.7804232804232805,0.7804232804232805,0.7804232804232805,0.7804232804232805
22,1.0,0.7566137566137566,,0.7566137566137566,0.7566137566137566,0.7566137566137566,0.7566137566137566,0.7566137566137566
23,1.0,0.7328042328042328,,0.7328042328042328,0.7328042328042328,0.7328042328042328,0.7328042328042328,0.7328042328042328
24,1.0,0.7380952380952381,,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.7380952380952381
